"IDbait","IDoe"
"3_184029363","3_183564376"
"3_184029363","3_183588923"
"3_184029363","3_183592484"
"3_184029363","3_183593633"
"3_184029363","3_183594530"
"3_184029363","3_183610825"
"3_184029363","3_183614605"
"3_184029363","3_183615063"
"3_184029363","3_183616118"
"3_184029363","3_183620433"
"3_184029363","3_183631061"
"3_184029363","3_183637082"
"3_184029363","3_183638804"
"3_184029363","3_183654686"
"3_184029363","3_183713192"
"3_184029363","3_183725921"
"3_184029363","3_183729356"
"3_184029363","3_183731412"
"3_184029363","3_183732343"
"3_184029363","3_183862947"
"3_184029363","3_183866525"
"3_184029363","3_183876155"
"3_184029363","3_183881605"
"3_184029363","3_183887526"
"3_184029363","3_183891464"
"3_184029363","3_183897397"
"3_184029363","3_184235217"
"3_184029363","3_184242800"
"3_184029363","3_184258057"
"3_184029363","3_184525407"
"5_60455031","5_60565535"
"5_60455031","5_60608154"
"5_60455031","5_60612892"
"5_60455031","5_60613060"
"5_60455031","5_60635356"
"5_60455031","5_60636004"
"5_60455031","5_60641689"
"5_60455031","5_60645461"
"5_60455031","5_60650093"
"5_60455031","5_60656249"
"5_60455031","5_60656595"
"5_60455031","5_60658364"
"5_60455031","5_60658541"
"5_60455031","5_60659374"
"5_60455031","5_60664722"
"5_60455031","5_60664982"
"5_60455031","5_60681217"
"5_60455031","5_60690607"
"5_60455031","5_60697637"
"5_60455031","5_60703647"
"5_60455031","5_60704239"
"5_60455031","5_60704612"
"5_60455031","5_60705878"
"5_60455031","5_60707241"
"5_60455031","5_60712126"
"5_60455031","5_60713704"
"5_60455031","5_60738385"
"5_60455031","5_60745561"
"5_60455031","5_60797977"
"5_60455031","5_60832378"
"5_60455031","5_60834175"
"5_60455031","5_60877023"
"5_60455031","5_60916256"
"5_60455031","5_60919934"
"5_60455031","5_60920527"
"5_60455031","5_60920847"
"5_60455031","5_60927904"
"5_60455031","5_60928083"
"5_60455031","5_60929232"
"5_60455031","5_60935823"
"5_60455031","5_60936583"
"5_60455031","5_60936940"
"5_60455031","5_60938656"
"5_60455031","5_60940148"
"5_60455031","5_60942108"
"5_60455031","5_60943338"
"5_60455031","5_60949682"
"5_60455031","5_60966016"
"5_60455031","5_61107930"
"5_60455031","5_61230222"
"5_60455031","5_61234092"
"5_60455031","5_61435653"
"5_138720525","5_137929645"
"6_31528654","6_31548102"
"6_31528654","6_31785890"
"6_31863610","6_31614982"
"6_31863610","6_31855314"
"6_34198389","6_33576769"
"6_34198389","6_34382200"
"6_34198389","6_34514907"
"6_34198389","6_34652692"
"6_34198389","6_35218279"
"6_149780240","6_148894919"
"6_149780240","6_149294163"
"6_149780240","6_149295378"
"6_149780240","6_149301767"
"6_149780240","6_149306643"
"6_149780240","6_149308678"
"6_149780240","6_149311695"
"6_149780240","6_149314967"
"6_149780240","6_149318563"
"6_149780240","6_149319378"
"6_149780240","6_149319665"
"6_149780240","6_149325819"
"6_149780240","6_149326690"
"6_149780240","6_149328249"
"6_149780240","6_149330211"
"6_149780240","6_149338168"
"6_149780240","6_149340602"
"6_149780240","6_149344911"
"6_149780240","6_149346516"
"6_149780240","6_149348433"
"6_149780240","6_149354191"
"6_149780240","6_149354480"
"6_149780240","6_149358865"
"6_149780240","6_149359980"
"6_149780240","6_149367009"
"6_149780240","6_149373864"
"6_149780240","6_149375019"
"6_149780240","6_149376985"
"6_149780240","6_149379223"
"6_149780240","6_149383268"
"6_149780240","6_149387855"
"6_149780240","6_149394978"
"6_149780240","6_149398263"
"6_149780240","6_149404497"
"6_149780240","6_149407594"
"6_149780240","6_149411010"
"6_149780240","6_149411223"
"6_149780240","6_149415027"
"6_149780240","6_149416799"
"6_149780240","6_149419949"
"6_149780240","6_149424455"
"6_149780240","6_149444471"
"6_149780240","6_149445031"
"6_149780240","6_149448063"
"6_149780240","6_149454066"
"6_149780240","6_149469833"
"6_149780240","6_149476124"
"6_149780240","6_149480163"
"6_149780240","6_149480338"
"6_149780240","6_149484963"
"6_149780240","6_149492660"
"6_149780240","6_149493061"
"6_149780240","6_149496483"
"6_149780240","6_149510184"
"6_149780240","6_149516902"
"6_149780240","6_149521830"
"6_149780240","6_149530702"
"6_149780240","6_149540325"
"6_149780240","6_149559069"
"6_149780240","6_149840194"
"6_149780240","6_149843206"
"6_149780240","6_149853686"
"7_1542034","22_23765880"
"7_1542034","7_1273874"
"7_1542034","7_2230045"
"7_1542034","7_2234758"
"7_1542034","7_2247752"
"7_1542034","7_2377539"
"7_1542034","7_2400063"
"7_1542034","7_2402348"
"7_1542034","7_2405531"
"7_1542034","7_2410182"
"7_1542034","7_2446413"
"7_74054690","7_73832451"
"7_74054690","7_73853811"
"7_74054690","7_74028748"
"7_74054690","7_74042649"
"7_74054690","7_74043056"
"8_56812601","8_48242442"
"8_56812601","8_48289631"
"8_56812601","8_48354644"
"8_56812601","8_48504199"
"8_56812601","8_48551650"
"8_56812601","8_48737315"
"8_56812601","8_52779375"
"8_56812601","8_54746766"
"8_56812601","8_54765523"
"8_56812601","8_54773723"
"8_56812601","8_54828097"
"8_56812601","8_54909119"
"8_56812601","8_54914165"
"8_56812601","8_54925422"
"8_56812601","8_54976153"
"8_56812601","8_54992480"
"8_56812601","8_55012717"
"8_56812601","8_55055157"
"8_56812601","8_55057025"
"8_56812601","8_55065560"
"8_56812601","8_55068457"
"8_56812601","8_55074893"
"8_56812601","8_55075805"
"8_56812601","8_55165950"
"8_56812601","8_56437213"
"8_56812601","8_56648926"
"8_56812601","8_56649641"
"8_56812601","8_56652883"
"8_56812601","8_56659257"
"8_56812601","8_56660666"
"8_56812601","8_56663488"
"8_56812601","8_56663884"
"8_56812601","8_56668701"
"8_56812601","8_56669359"
"8_56812601","8_56672593"
"8_56812601","8_56676805"
"8_56812601","8_56677906"
"8_56812601","8_56695209"
"8_56812601","8_56695665"
"8_56812601","8_56701738"
"8_56812601","8_56708596"
"8_56812601","8_56708796"
"8_56812601","8_56710047"
"8_56812601","8_56711334"
"8_56812601","8_56714812"
"8_56812601","8_56717350"
"8_56812601","8_56719847"
"8_56812601","8_56736756"
"8_56812601","8_56738908"
"8_56812601","8_56743285"
"8_56812601","8_56745208"
"8_56812601","8_56753429"
"8_56812601","8_56760945"
"8_56812601","8_56761356"
"8_56812601","8_56762014"
"8_56812601","8_56765576"
"8_56812601","8_56766700"
"8_56812601","8_56769582"
"8_56812601","8_56771352"
"8_56812601","8_56779719"
"8_56812601","8_56794020"
"8_56812601","8_56798016"
"8_56812601","8_56798248"
"8_56812601","8_56822695"
"8_56812601","8_56823301"
"8_56812601","8_56837383"
"8_56812601","8_56838686"
"8_56812601","8_56842160"
"8_56812601","8_56842800"
"8_56812601","8_56851241"
"8_56812601","8_56854065"
"8_56812601","8_56864527"
"8_56812601","8_56865763"
"8_56812601","8_56875419"
"8_56812601","8_56881107"
"8_56812601","8_56884291"
"8_56812601","8_56888483"
"8_56812601","8_56888638"
"8_56812601","8_56896853"
"8_56812601","8_56899262"
"8_56812601","8_56902877"
"8_56812601","8_56905233"
"8_56812601","8_56906443"
"8_56812601","8_56917938"
"8_56812601","8_56919664"
"8_56812601","8_56922348"
"8_56812601","8_56923946"
"8_56812601","8_56924988"
"8_56812601","8_56928041"
"8_56812601","8_56929389"
"8_56812601","8_56932995"
"8_56812601","8_56936525"
"8_56812601","8_56939219"
"8_56812601","8_56942120"
"8_56812601","8_56948149"
"8_56812601","8_56962005"
"8_56812601","8_56962766"
"8_56812601","8_56966771"
"8_56812601","8_56972947"
"8_56812601","8_56977212"
"8_56812601","8_57002534"
"8_56812601","8_57004972"
"8_56812601","8_57005956"
"8_56812601","8_57007023"
"8_56812601","8_57010399"
"8_56812601","8_57011365"
"8_56812601","8_57029493"
"8_56812601","8_57041537"
"8_56812601","8_57102263"
"8_56812601","8_57107717"
"8_56812601","8_57125722"
"8_56812601","8_57127692"
"8_56812601","8_57127922"
"8_56812601","8_57141885"
"8_56812601","8_57478619"
"8_56812601","8_57482121"
"8_56812601","8_57902685"
"8_56812601","8_57903909"
"8_56812601","8_57906784"
"8_56812601","8_59041546"
"8_56812601","8_59257091"
"8_56812601","8_59272871"
"8_56812601","8_59292607"
"8_56812601","8_59335373"
"8_56812601","8_59362402"
"8_56812601","8_59453247"
"8_56812601","8_59473863"
"8_56812601","8_59481177"
"8_56812601","8_59482505"
"8_56812601","8_59484304"
"8_56812601","8_59484932"
"8_56812601","8_59486072"
"8_56812601","8_59491337"
"8_56812601","8_59512005"
"8_56812601","8_59527176"
"8_56812601","8_59531392"
"8_56812601","8_59544043"
"8_56812601","8_59544738"
"8_56812601","8_59556671"
"8_56812601","8_59559886"
"8_56812601","8_59561304"
"8_56812601","8_61431433"
"8_56812601","8_61437569"
"8_56812601","8_61478732"
"8_56812601","8_61491390"
"8_56812601","8_61559370"
"8_56812601","8_61564045"
"8_56812601","8_61578264"
"8_56812601","8_61612856"
"8_56812601","8_61655748"
"8_56812601","8_61677369"
"8_56812601","8_61681961"
"8_56812601","8_61688993"
"8_56812601","8_61700281"
"8_56812601","8_61706977"
"8_56812601","8_61710806"
"8_56812601","8_61743628"
"8_56812601","8_61745854"
"8_56812601","8_61747758"
"8_56812601","8_61757556"
"8_56812601","8_61785754"
"8_56812601","8_61787719"
"8_56812601","8_61796752"
"8_56812601","8_61799677"
"8_56812601","8_61807454"
"8_56812601","8_61809786"
"8_56812601","8_61816913"
"8_56812601","8_61825119"
"8_56812601","8_61825829"
"8_56812601","8_61899347"
"8_56812601","8_61917379"
"8_56812601","8_61920783"
"8_56812601","8_62609438"
"8_56812601","8_62641102"
"8_56812601","8_62646705"
"8_56812601","8_66705072"
"8_56812601","8_66755210"
"8_56812601","8_67696946"
"8_56812601","8_68162422"
"8_56812601","8_68186544"
"8_56812601","8_68205202"
"8_56812601","8_68256924"
"8_56812601","8_68327426"
"8_131024598","8_126101025"
"8_131024598","8_127835148"
"8_131024598","8_127897478"
"8_131024598","8_128990051"
"8_131024598","8_130796508"
"8_131024598","8_130816397"
"8_131024598","8_130819126"
"8_131024598","8_130819969"
"8_131024598","8_130826173"
"8_131024598","8_130826965"
"8_131024598","8_130845131"
"8_131024598","8_130846943"
"8_131024598","8_130847505"
"8_131024598","8_130847845"
"8_131024598","8_130847998"
"8_131024598","8_130855315"
"8_131024598","8_130860538"
"8_131024598","8_130866839"
"8_131024598","8_130868519"
"8_131024598","8_130874345"
"8_131024598","8_130876374"
"8_131024598","8_130881714"
"8_131024598","8_130885591"
"8_131024598","8_130886306"
"8_131024598","8_130886498"
"8_131024598","8_130889282"
"8_131024598","8_130890926"
"8_131024598","8_130893785"
"8_131024598","8_130894263"
"8_131024598","8_130897344"
"8_131024598","8_130905359"
"8_131024598","8_130905704"
"8_131024598","8_130913422"
"8_131024598","8_130917817"
"8_131024598","8_130921629"
"8_131024598","8_130924434"
"8_131024598","8_130925602"
"8_131024598","8_130928264"
"8_131024598","8_130939012"
"8_131024598","8_130950488"
"8_131024598","8_130953875"
"8_131024598","8_130954854"
"8_131024598","8_130960245"
"8_131024598","8_130965153"
"8_131024598","8_130966272"
"8_131024598","8_130971359"
"8_131024598","8_130973265"
"8_131024598","8_130977458"
"8_131024598","8_130981031"
"8_131024598","8_130986189"
"8_131024598","8_130986647"
"8_131024598","8_130994002"
"8_131024598","8_131000608"
"8_131024598","8_131003776"
"8_131024598","8_131020632"
"8_131024598","8_131053096"
"8_131024598","8_131074683"
"8_131024598","8_131081927"
"8_131024598","8_131082150"
"8_131024598","8_131084372"
"8_131024598","8_131085939"
"8_131024598","8_131101147"
"8_131024598","8_131103214"
"8_131024598","8_131106083"
"8_131024598","8_131108822"
"8_131024598","8_131113073"
"8_131024598","8_131114437"
"8_131024598","8_131117873"
"8_131024598","8_131118495"
"8_131024598","8_131132762"
"8_131024598","8_131214462"
"8_131024598","8_131305389"
"8_131024598","8_131317673"
"8_131024598","8_131323110"
"8_131024598","8_131326407"
"8_131024598","8_131328598"
"8_131024598","8_131329058"
"8_131024598","8_131339625"
"8_131024598","8_131341584"
"8_131024598","8_131346826"
"8_131024598","8_131353078"
"8_131024598","8_131363634"
"8_131024598","8_131369094"
"8_131024598","8_131372382"
"8_131024598","8_131372958"
"8_131024598","8_131376695"
"8_131024598","8_131376892"
"8_131024598","8_131378628"
"8_131024598","8_131452806"
"8_131024598","8_131464434"
"8_131024598","8_132919210"
"8_133772610","8_27216158"
"8_133772610","8_126116621"
"8_133772610","8_133679136"
"8_133772610","8_133688386"
"8_133772610","8_133781454"
"8_133772610","8_133783218"
"8_133772610","8_133822803"
"8_133772610","8_134051863"
"8_133772610","8_134052637"
"8_133772610","8_134055521"
"8_133772610","8_134061767"
"8_133772610","8_134064941"
"8_133772610","8_134068858"
"8_133772610","8_134069108"
"8_133772610","8_134079146"
"8_133772610","8_134087459"
"8_133772610","8_134089439"
"8_133772610","8_134091995"
"8_133772610","8_134107182"
"8_133772610","8_134142221"
"8_133772610","8_134144975"
"8_133772610","8_134150055"
"8_133772610","8_134165457"
"8_133772610","8_134211321"
"8_133772610","8_134221843"
"8_133772610","8_134223232"
"8_133772610","8_134228150"
"8_133772610","8_134233453"
"8_133772610","8_134238984"
"8_133772610","8_134281864"
"8_133772610","8_134293094"
"8_133772610","8_134295587"
"8_133772610","8_134297019"
"8_133772610","8_134299084"
"8_133772610","8_134315320"
"8_133772610","8_134317808"
"8_133772610","8_134319881"
"8_133772610","8_134320682"
"8_133772610","8_134450650"
"8_133772610","8_134456369"
"8_133772610","8_134458351"
"8_133772610","8_134459400"
"8_133772610","8_134459790"
"8_133772610","8_134464639"
"8_133772610","8_134470486"
"8_133772610","8_134471689"
"8_133772610","8_134476818"
"8_133772610","8_134488587"
"8_133772610","8_134490569"
"8_133772610","8_134495716"
"8_133772610","8_134497651"
"8_133772610","8_134511645"
"8_133772610","8_134521045"
"8_133772610","8_134522620"
"8_133772610","8_134528557"
"8_133772610","8_134529503"
"8_133772610","8_134534421"
"8_133772610","8_134536445"
"8_133772610","8_134537464"
"8_133772610","8_134549560"
"8_133772610","8_134557587"
"8_133772610","8_134570346"
"8_133772610","8_134571656"
"8_133772610","8_134580115"
"8_133772610","8_134590501"
"8_133772610","8_135332473"
"8_133772610","8_135696276"
"8_133772610","8_135713197"
"8_133772610","8_135718554"
"8_133772610","8_135732662"
"8_133772610","8_135820235"
"8_133772610","8_135830901"
"8_133772610","8_135832342"
"8_133772610","8_135833253"
"8_133772610","8_135838617"
"8_133772610","8_135843342"
"8_133772610","8_135843886"
"8_133772610","8_135847630"
"8_133772610","8_135848685"
"8_133772610","8_135848958"
"9_95815702","9_95590547"
"9_95815702","9_95606886"
"9_95815702","9_95609893"
"9_95815702","9_95613320"
"9_95815702","9_95614025"
"9_95815702","9_95618802"
"9_95815702","9_95623282"
"9_95815702","9_95624744"
"9_95815702","9_95648864"
"9_95815702","9_95689707"
"9_95815702","9_95691091"
"9_95815702","9_95693106"
"9_95815702","9_95705542"
"9_95815702","9_95705849"
"9_95815702","9_95715114"
"9_95815702","9_95720962"
"9_95815702","9_95727203"
"9_95815702","9_95747385"
"9_95815702","9_95761115"
"9_95815702","9_95764774"
"9_95815702","9_95765223"
"9_95815702","9_95768067"
"9_95815702","9_95769722"
"9_95815702","9_95780695"
"9_95815702","9_95780971"
"9_95815702","9_95782148"
"9_95815702","9_95786531"
"9_95815702","9_95790590"
"9_95815702","9_95790847"
"9_95815702","9_95796010"
"9_95815702","9_95801930"
"9_95815702","9_95860030"
"9_95815702","9_95865499"
"9_95815702","9_95867987"
"9_95815702","9_95869349"
"9_95815702","9_95886485"
"9_95815702","9_95903241"
"9_95815702","9_95912459"
"9_95815702","9_96038475"
"9_95815702","9_96043066"
"9_95815702","9_96046473"
"9_95815702","9_96052601"
"9_95815702","9_96056889"
"9_95815702","9_96063515"
"9_95815702","9_96216507"
"9_95815702","9_96216798"
"9_95815702","9_96219316"
"9_95815702","9_96222196"
"9_95815702","9_96225671"
"9_95815702","9_96225849"
"9_95815702","9_96227400"
"9_95815702","9_96236688"
"9_95815702","9_96239042"
"9_95815702","9_96240591"
"9_95815702","9_96241788"
"9_95815702","9_96256414"
"9_95815702","9_96258212"
"9_95815702","9_96275925"
"9_95815702","9_96282117"
"9_95815702","9_96303670"
"9_95815702","9_96314568"
"9_95815702","9_96322706"
"9_95815702","9_96327254"
"9_95815702","9_96343503"
"9_100745219","9_100399785"
"9_100745219","9_100400698"
"9_100745219","9_100402027"
"9_100745219","9_100408604"
"9_100745219","9_100413212"
"9_100745219","9_100416728"
"9_100745219","9_100422070"
"9_100745219","9_100423059"
"9_100745219","9_100427156"
"9_100745219","9_100436496"
"9_100745219","9_100437941"
"9_100745219","9_100449520"
"9_100745219","9_100451636"
"9_100745219","9_100461207"
"9_100745219","9_100467923"
"9_100745219","9_100641333"
"9_100745219","9_100643726"
"9_100745219","9_100646677"
"9_100745219","9_100648053"
"9_100745219","9_100654998"
"9_100745219","9_100664052"
"9_100745219","9_100665034"
"9_100745219","9_100669373"
"9_100745219","9_100684916"
"9_100745219","9_100686650"
"9_100745219","9_100688380"
"9_100745219","9_100691987"
"9_100745219","9_100697367"
"9_100745219","9_100756491"
"9_100745219","9_100759725"
"9_100745219","9_100760444"
"9_100745219","9_100761709"
"9_100745219","9_100768847"
"9_100745219","9_100774360"
"9_100745219","9_100777909"
"9_100745219","9_100778067"
"9_100745219","9_100779664"
"9_100745219","9_100816151"
"9_100745219","9_100837325"
"9_100745219","9_100862589"
"9_100745219","9_100884884"
"9_100745219","9_100955959"
"9_100745219","9_100964333"
"9_100745219","9_100975586"
"9_100745219","9_100987188"
"9_100745219","9_100990382"
"9_100745219","9_100992098"
"9_100745219","9_100994986"
"9_100745219","9_100996069"
"9_100745219","9_101004137"
"9_100745219","9_101004933"
"9_100745219","9_101024862"
"9_100745219","9_101026634"
"9_100745219","9_101037920"
"1_12566709","1_12441329"
"1_12627258","1_12441329"
"1_12673527","1_12441329"
"1_12700924","1_12441329"
"1_24505108","1_24857768"
"1_24742131","1_24857768"
"1_24742861","1_24857768"
"1_24828117","1_24857768"
"1_155819269","1_156025679"
"1_155878379","1_156025679"
"1_155887793","1_156025679"
"1_155895449","1_156025679"
"1_155903675","1_156025679"
"1_156159422","1_156025679"
"1_156252139","1_156025679"
"1_156696068","1_156025679"
"1_156707018","1_156025679"
"1_156715900","1_156025679"
"1_156736011","1_156025679"
"1_157745093","1_157663286"
"1_157788282","1_157663286"
"1_198125236","1_198632651"
"1_198501177","1_198632651"
"1_223314392","1_223898361"
"1_224032489","1_223898361"
"1_224510175","1_223898361"
"1_224543448","1_223898361"
"1_224617641","1_223898361"
"1_226856125","1_226897582"
"10_3805190","10_3247551"
"10_4827581","10_3247551"
"10_11138873","10_11382398"
"10_12288804","10_12642369"
"10_12385400","10_12642369"
"10_18947403","10_22723069"
"10_21781245","10_22723069"
"10_21813815","10_22723069"
"10_21818074","10_22723069"
"10_22290008","10_22723069"
"10_22604011","10_22723069"
"10_22632573","10_22723069"
"10_134206302","10_134398395"
"10_134350253","10_134398395"
"11_295655","11_612421"
"11_565318","11_612421"
"11_631027","11_612421"
"11_3860032","11_6428587"
"11_6410655","11_6428587"
"11_6462980","11_6428587"
"11_6501118","11_6428587"
"11_6621582","11_6428587"
"11_6625417","11_6428587"
"11_6628173","11_6428587"
"11_6639397","11_6428587"
"11_6641097","11_6428587"
"11_6674277","11_6428587"
"11_6692334","11_6428587"
"11_68666738","11_68861120"
"11_69449031","11_68861120"
"11_69486383","11_68861120"
"11_133825146","11_133926760"
"11_133938226","11_133926760"
"11_134040846","11_133926760"
"11_134090389","11_133926760"
"11_134121555","11_133926760"
"11_134140117","11_133926760"
"11_134198546","11_133926760"
"12_6444218","12_6741804"
"12_6553533","12_6741804"
"12_6558665","12_6741804"
"12_6575196","12_6741804"
"12_6602233","12_6741804"
"12_6641136","12_6741804"
"12_6658619","12_6741804"
"12_6666582","12_6741804"
"12_6685050","12_6741804"
"12_6749804","12_6741804"
"12_6754441","12_6741804"
"12_6771399","12_6741804"
"12_6782757","12_6741804"
"12_6801801","12_6741804"
"12_6831898","12_6741804"
"12_6874349","12_6741804"
"12_6875081","12_6741804"
"12_6895382","12_6741804"
"12_6921878","12_6741804"
"12_6943615","12_6741804"
"12_6956172","12_6741804"
"12_6965724","12_6741804"
"12_7041470","12_6741804"
"12_7053124","12_6741804"
"12_7063703","12_6741804"
"12_7078398","12_6741804"
"12_7276374","12_6741804"
"12_57868429","12_6741804"
"12_64995195","12_66622185"
"12_65013228","12_66622185"
"12_66522874","12_66622185"
"12_66563076","12_66622185"
"12_66582658","12_66622185"
"12_66690971","12_66622185"
"12_67656279","12_66622185"
"12_70121150","12_70761382"
"12_70633189","12_70761382"
"12_72028600","12_70761382"
"12_72056566","12_70761382"
"12_72058538","12_70761382"
"12_72146912","12_70761382"
"12_72232054","12_70761382"
"12_89741722","12_89636796"
"12_89917112","12_89636796"
"12_110432839","12_110907037"
"12_110933755","12_110907037"
"12_110938613","12_110907037"
"12_111018469","12_110907037"
"12_111048138","12_110907037"
"12_111066104","12_110907037"
"12_111142753","12_110907037"
"12_116585001","12_117038448"
"12_116614011","12_117038448"
"12_116714223","12_117038448"
"12_132626183","12_133131600"
"12_133061309","12_132996533"
"12_133327359","12_133343390"
"12_133482695","12_133343390"
"12_133531983","12_133343390"
"12_133706248","12_133343390"
"13_29230456","13_29099102"
"13_30851026","13_31421583"
"13_30879527","13_31421583"
"13_48795768","13_49100201"
"13_99912404","13_99862289"
"13_99959121","13_99862289"
"13_100004875","13_99862289"
"13_100152861","13_99862289"
"13_100245710","13_99862289"
"13_115077766","21_47877580"
"14_65873666","14_65671129"
"14_71772895","14_71596668"
"14_71861882","14_71596668"
"14_103239904","14_103411696"
"15_90217180","15_90638587"
"15_90287776","15_90638587"
"15_90319321","15_90638587"
"15_90419917","15_90638587"
"15_90801990","15_90638587"
"15_91257963","15_90638587"
"15_91475552","15_90638587"
"15_91538207","15_90638587"
"15_99996534","15_100047233"
"16_4445063","16_4713900"
"16_4816976","16_4713900"
"16_4896332","16_4713900"
"16_19175423","16_19128047"
"16_19502629","16_19128047"
"16_19560384","16_19128047"
"16_85054307","16_85064711"
"16_85831379","16_85979034"
"16_85831379","16_86011237"
"16_85928199","16_85979034"
"16_85928199","16_86011237"
"16_89506055","16_89467849"
"16_89574066","16_89467849"
"17_1542305","17_1686031"
"17_1595321","17_1686031"
"17_1617249","17_1686031"
"17_1636547","17_1686031"
"17_1930547","17_1564482"
"17_74067924","17_74264378"
"17_74097321","17_74264378"
"17_74130236","17_74264378"
"17_74703163","17_74562118"
"17_75420227","17_75315270"
"17_75437247","17_75315270"
"17_75998824","17_75315270"
"17_78388411","17_78734409"
"18_60848888","18_60897264"
"18_60982875","18_60897264"
"18_74205983","18_74822034"
"18_74835328","18_74822034"
"18_77153598","18_77585626"
"19_8448030","19_8568726"
"2_7056902","2_7568575"
"2_7771720","2_7568575"
"2_8815511","2_7568575"
"2_8821099","2_7568575"
"2_9118455","2_7568575"
"2_23600229","2_23748788"
"2_37383293","2_38042025"
"2_37550327","2_38042025"
"2_37557925","2_38042025"
"2_37826702","2_38042025"
"2_98960936","2_98375773"
"2_98968858","2_98375773"
"2_99223635","2_98375773"
"2_106471337","2_106241927"
"2_106673476","2_106241927"
"2_240319726","2_240152502"
"2_240962169","2_240152502"
"21_34599369","21_34769608"
"21_34618186","21_34769608"
"21_48054768","21_47877580"
"3_39148081","3_39308592"
"3_39187520","3_39308592"
"3_39233591","3_39308592"
"3_93780765","3_119178890"
"3_98240929","3_119178890"
"3_118943842","3_119178890"
"3_118948999","3_119178890"
"3_119011485","3_119178890"
"3_119038923","3_119178890"
"3_119060129","3_119178890"
"3_119215046","3_119178890"
"3_119379574","3_119178890"
"3_119420374","3_119178890"
"3_119810049","3_119178890"
"3_120067484","3_119178890"
"3_120314666","3_119178890"
"3_120459732","3_119178890"
"3_121374578","3_119178890"
"3_122134503","3_119178890"
"3_131221115","3_119178890"
"3_134201514","3_119178890"
"3_135913712","3_119178890"
"3_178863488","3_119178890"
"3_194812046","3_194408301"
"3_194864153","3_194408301"
"3_194977828","3_194408301"
"3_195162417","3_194408301"
"3_195249742","3_194408301"
"3_195269445","3_194408301"
"3_195799613","3_195943609"
"3_195807776","3_195943609"
"3_196229776","3_195943609"
"3_196241199","3_195943609"
"4_24583657","4_24974607"
"4_24796081","4_24974607"
"5_39072805","5_40436906"
"5_39271312","5_40436906"
"5_40268202","5_40436906"
"5_40678180","5_40436906"
"5_40754856","5_40436906"
"5_40835353","5_40436906"
"5_176556443","5_176731590"
"5_176805703","5_176731590"
"5_176826407","5_176731590"
"5_176937470","5_176731590"
"5_176942492","5_176731590"
"6_17596647","6_17696660"
"6_18122212","6_17696660"
"6_18154576","6_17696660"
"6_32935690","6_32905107"
"6_74202227","6_74281647"
"6_74228212","6_74281647"
"6_75992327","6_74281647"
"7_2551395","7_2771733"
"7_2590223","7_2771733"
"7_4727722","7_2771733"
"7_5464933","7_2771733"
"7_35075504","7_35718686"
"7_35837238","7_35718686"
"7_130738678","7_130644170"
"7_130793408","7_130644170"
"7_131010766","7_130644170"
"7_157127770","7_157087573"
"8_19611853","8_19532177"
"8_20035451","8_19532177"
"8_22472817","8_22671634"
"8_22525429","8_22671634"
"8_22731675","8_22671634"
"8_81396974","8_82019440"
"8_141517849","8_141571842"
