"IDbait","IDoe"
"X_100640013","X_100874889"
"X_100640013","X_100881645"
"X_100640013","X_101184054"
"X_100640013","X_103394974"
"X_100640013","X_103407727"
"X_153036571","X_153091276"
"X_153036571","X_153139427"
"X_153036571","X_153166133"
"X_153036571","X_153198556"
"X_153036571","X_153233726"
"X_153036571","X_153657610"
"X_153036571","X_153755322"
"1_850619","1_831895"
"1_1109733","1_1096739"
"1_1126526","1_1096739"
"1_1206874","1_943677"
"1_1206874","1_1049052"
"1_1206874","1_1096739"
"1_1212439","1_1096739"
"1_1239426","1_943677"
"1_1820953","1_1709350"
"1_3688547","1_3581866"
"1_3815536","1_3581866"
"1_9598476","1_9336978"
"1_9648089","1_9336978"
"1_11065147","1_11793489"
"1_11113121","1_11793489"
"1_11158746","1_11793489"
"1_11285314","1_11793489"
"1_11321726","1_11793489"
"1_11705329","1_11793489"
"1_11722754","1_11793489"
"1_11820484","1_11793489"
"1_11864904","1_11793489"
"1_11901356","1_11793489"
"1_12034073","1_11793489"
"1_23884168","1_24065494"
"1_24102972","1_24292785"
"1_24387880","1_24644832"
"1_24956915","1_24644832"
"1_25669878","1_26796595"
"1_26499658","1_26796595"
"1_27147799","1_26796595"
"1_27188039","1_26796595"
"1_27215705","1_26796595"
"1_27238067","1_26796595"
"1_27285400","1_26796595"
"1_27651233","1_26796595"
"1_27928426","1_26796595"
"1_32226064","1_32410371"
"1_32246460","1_32410371"
"1_32378903","1_32410371"
"1_32378903","1_32716766"
"1_32642437","1_32410371"
"1_32642437","1_32716766"
"1_32753663","1_32716766"
"1_32794627","1_32716766"
"1_32860268","1_32716766"
"1_38156332","1_23695196"
"1_38156332","1_45806064"
"1_45136190","1_45806064"
"1_45182178","1_45806064"
"1_45194232","1_45806064"
"1_45199393","1_45806064"
"1_45238578","1_45806064"
"1_45243793","1_45806064"
"1_45250883","1_45806064"
"1_45264674","1_45806064"
"1_45277189","1_45806064"
"1_45301331","1_45806064"
"1_45451481","1_45806064"
"1_45476778","1_45241679"
"1_45476778","1_45806064"
"1_45805323","1_45241679"
"1_45955111","1_45241679"
"1_45955111","1_45806064"
"1_45957468","1_45241679"
"1_45957468","1_45806064"
"1_46012546","1_45241679"
"1_46012546","1_45806064"
"1_46040094","1_45241679"
"1_46040094","1_45806064"
"1_70666282","1_70819945"
"1_70686109","1_70819945"
"1_70701915","1_70819945"
"1_70875753","1_70819945"
"1_71509061","1_70819945"
"1_71530008","1_70819945"
"1_71546573","1_70819945"
"1_76245180","1_70819945"
"1_76252672","1_70819945"
"1_87169445","1_70819945"
"1_87379937","1_70819945"
"1_92545453","1_92951704"
"1_92764068","1_92951704"
"1_93902865","1_94055034"
"1_94306027","1_94055034"
"1_100596834","1_70819945"
"1_104064837","1_70819945"
"1_107597030","1_70819945"
"1_109102497","1_109202150"
"1_109639063","1_109202150"
"1_111194969","1_111742392"
"1_111486038","1_111742392"
"1_111678854","1_111742392"
"1_111862781","1_111742392"
"1_111887921","1_111742392"
"1_111990420","1_111742392"
"1_112014292","1_111742392"
"1_112031611","1_111742392"
"1_112294296","1_111742392"
"1_116820780","1_117542531"
"1_116914319","1_117109278"
"1_116955262","1_117109278"
"1_116955262","1_117542531"
"1_117208345","1_117109278"
"1_117212042","1_117109278"
"1_117292351","1_117542531"
"1_117446540","1_117109278"
"1_117446540","1_117542531"
"1_117450148","1_117109278"
"1_117600462","1_117109278"
"1_117600462","1_117542531"
"1_117602664","1_117109278"
"1_117602664","1_117542531"
"1_117662394","1_117109278"
"1_150335066","1_150769819"
"1_150458035","1_150769819"
"1_150458035","1_151029436"
"1_150471773","1_150769819"
"1_150501621","1_150769819"
"1_150572547","1_150769819"
"1_150598124","1_150769819"
"1_150663458","1_150769819"
"1_150692032","1_150769819"
"1_150734923","1_150769819"
"1_150782637","1_150769819"
"1_150946808","1_150769819"
"1_151127851","1_151029436"
"1_153359241","1_153315280"
"1_153387259","1_153315280"
"1_153428021","1_153315280"
"1_153536569","1_153315280"
"1_153536569","1_153495077"
"1_153536569","1_153743839"
"1_153536569","1_154596617"
"1_153585136","1_153315280"
"1_153599452","1_153315280"
"1_153599452","1_153743839"
"1_153621935","1_153743839"
"1_153636395","1_153743839"
"1_153649059","1_153743839"
"1_153697621","1_153315280"
"1_153721604","1_153315280"
"1_153725019","1_153315280"
"1_153725019","1_153743839"
"1_153893802","1_153743839"
"1_153917401","1_153743839"
"1_153923538","1_153743839"
"1_153936971","1_153315280"
"1_153936971","1_153743839"
"1_153941440","1_153743839"
"1_153956792","1_153743839"
"1_154237905","1_153315280"
"1_154237905","1_153743839"
"1_154237905","1_154596617"
"1_154237905","1_154831781"
"1_154521938","1_154831781"
"1_154529331","1_154831781"
"1_154539788","1_154831781"
"1_154551150","1_154831781"
"1_154893404","1_154596617"
"1_154931357","1_154596617"
"1_154937471","1_154596617"
"1_154962768","1_154596617"
"1_154968506","1_154596617"
"1_155036065","1_154596617"
"1_155110904","1_154596617"
"1_155246372","1_154596617"
"1_155246372","1_156107982"
"1_156027629","1_156107982"
"1_156027629","1_156208305"
"1_156171594","1_156107982"
"1_156216309","1_156107982"
"1_156252139","1_156107982"
"1_156264871","1_156107982"
"1_160119385","1_160492674"
"1_160227453","17_47286829"
"1_160473121","1_160492674"
"1_160506003","1_160492674"
"1_160548847","1_160492674"
"1_160643025","1_160492674"
"1_160680987","1_160492674"
"1_167056089","1_167485364"
"1_167060384","1_167485364"
"1_167187457","1_167485364"
"1_168215288","1_169070988"
"1_168697806","1_169070988"
"1_168717028","1_169070988"
"1_171454475","1_173988669"
"1_171750038","1_173988669"
"1_173446162","1_173988669"
"1_174963601","1_173988669"
"1_174965882","1_173988669"
"1_176175280","1_185013354"
"1_179922323","1_181045928"
"1_179922323","1_185013354"
"1_180471076","1_181045928"
"1_184723626","1_185013354"
"1_184788181","1_185013354"
"1_186342515","1_185013354"
"1_202988778","1_203319882"
"1_203094397","1_203319882"
"1_203239241","1_203319882"
"1_203443799","1_203319882"
"1_203459656","1_203319882"
"1_203595621","1_203319882"
"1_203696987","1_203319882"
"1_203760674","1_203319882"
"1_203760674","1_203720009"
"1_203760674","1_204462957"
"1_204117901","1_204462957"
"1_204132773","1_204462957"
"1_204165046","1_203319882"
"1_204324423","1_203319882"
"1_204324423","1_204462957"
"1_204485125","1_203720009"
"1_204485125","1_204462957"
"1_206808181","1_207095325"
"1_206846623","1_207095325"
"1_206945005","1_207095325"
"1_206971832","1_207095325"
"1_207491500","1_207260202"
"1_207626422","1_207095325"
"1_207626422","1_207260202"
"1_207659875","1_207095325"
"1_207659875","1_207260202"
"1_207816343","1_207095325"
"1_214775801","1_229759689"
"1_219345885","1_185013354"
"1_222788116","1_223314392"
"1_222788116","1_228284922"
"1_222876630","1_222987149"
"1_222876630","1_223314392"
"1_222909496","1_223314392"
"1_223544142","1_223314392"
"1_223561771","1_223314392"
"1_223834989","1_223314392"
"1_223876416","1_222987149"
"1_223876416","1_223314392"
"1_223878060","1_223314392"
"1_224032489","1_223314392"
"1_224484971","1_222987149"
"1_224484971","1_223314392"
"1_225616610","1_226110293"
"1_225963986","1_226110293"
"1_225996792","1_226110293"
"1_226062947","1_226110293"
"1_226364150","1_226110293"
"1_226594644","1_229759689"
"1_228637113","1_228326248"
"1_228870040","1_229759689"
"1_229692817","1_229759689"
"1_230404042","1_229759689"
"1_230414691","1_229759689"
"1_230766387","1_229759689"
"1_231110663","1_231759856"
"1_231471476","1_231759856"
"1_231555189","1_231759856"
"1_241691478","1_247490987"
"1_241798766","1_247490987"
"1_246661346","1_247490987"
"1_246885512","1_247490987"
"1_246938844","1_246948273"
"1_246938844","1_247490987"
"1_247094208","1_246723963"
"1_247094208","1_247490987"
"1_247236709","1_247490987"
"1_247264297","1_246948273"
"1_247264297","1_247490987"
"1_247693953","1_247490987"
"1_248025769","1_247490987"
"1_249142615","1_247490987"
"1_249198399","1_247490987"
"10_7827330","10_12083181"
"10_12155627","10_12083181"
"10_12167037","10_12083181"
"10_12235839","10_12083181"
"10_15899090","10_17267901"
"10_16474647","10_17267901"
"10_16859354","10_17267901"
"10_17168818","10_17267901"
"10_17243060","10_17267901"
"10_17274482","10_17267901"
"10_18939894","10_17267901"
"10_18947403","10_17267901"
"10_60026672","10_81954077"
"10_73076014","10_73527108"
"10_73083833","10_73527108"
"10_81106850","10_81954077"
"10_81837593","10_81954077"
"10_81890431","10_81954077"
"10_82213383","10_81954077"
"10_85897642","10_81954077"
"10_86076862","10_88017286"
"10_86076862","10_102671611"
"10_86622918","10_88017286"
"10_88411699","10_88017286"
"10_99044940","10_99180364"
"10_99075665","10_99180364"
"10_99079899","10_99180364"
"10_99603439","10_102671611"
"10_101380388","10_102671611"
"10_101408595","10_102024928"
"10_101408595","10_102671611"
"10_101418038","10_102671611"
"10_101944868","10_102671611"
"10_101948474","10_102671611"
"10_101983939","10_102671611"
"10_101996025","10_102024928"
"10_101996025","10_102671611"
"10_102101008","10_102671611"
"10_102286634","10_102671611"
"10_102752438","10_102024928"
"10_102752438","10_102671611"
"10_105235696","10_105215935"
"10_111752628","10_112255134"
"10_111965601","10_112255134"
"10_112061091","10_112255134"
"10_112193202","10_112255134"
"10_112327256","10_112255134"
"10_112631371","10_112255134"
"10_134972713","10_134753878"
"10_135033256","10_134753878"
"11_295655","11_503750"
"11_295655","11_783955"
"11_516829","11_783955"
"11_625746","11_783955"
"11_810842","11_783955"
"11_812544","11_783955"
"11_1959541","11_1891694"
"11_2421130","11_2914488"
"11_2433554","11_2914488"
"11_2457869","11_2914488"
"11_2983361","11_3237645"
"11_3000649","11_3237645"
"11_3011918","11_3237645"
"11_3023497","11_3237645"
"11_3067221","11_3237645"
"11_3074984","11_3237645"
"11_3187816","11_2914488"
"11_3187816","11_3237645"
"11_3208601","11_3237645"
"11_14499540","11_18408536"
"11_17229494","11_17399180"
"11_17229494","11_18408536"
"11_18337200","11_18408536"
"11_18470726","11_18408536"
"11_18548233","11_18408536"
"11_18606020","11_18408536"
"11_18654585","11_18408536"
"11_18712562","11_18408536"
"11_18745508","11_18408536"
"11_20384160","11_93465316"
"11_27384971","11_113744031"
"11_43380051","11_93465316"
"11_47424725","11_47396637"
"11_47428858","11_47396637"
"11_48001307","11_48028349"
"11_57081187","11_57280663"
"11_57092994","11_57280663"
"11_57095578","11_57280663"
"11_57103304","11_57280663"
"11_57146607","11_57280663"
"11_57156486","11_57280663"
"11_57188288","11_57280663"
"11_57218405","11_57280663"
"11_57233337","11_57280663"
"11_57295377","11_57280663"
"11_57408121","11_57280663"
"11_57413535","11_57280663"
"11_57433061","11_57280663"
"11_57478003","11_57280663"
"11_57507974","11_57280663"
"11_58344426","11_57280663"
"11_58908445","11_57280663"
"11_60670946","11_60865719"
"11_60678898","11_60865719"
"11_60691735","11_60865719"
"11_60698768","11_60865719"
"11_60731770","11_60865719"
"11_60752631","11_60865719"
"11_62158091","11_62295575"
"11_62191224","11_62295575"
"11_62355363","11_62563770"
"11_62364829","11_62563770"
"11_62377953","11_62563770"
"11_62407272","11_62563770"
"11_62424417","11_62563770"
"11_62433319","11_62563770"
"11_62437951","11_62563770"
"11_62552270","11_62295575"
"11_62552270","11_62563770"
"11_62552270","11_63441636"
"11_62583450","11_62563770"
"11_62595016","11_62563770"
"11_62607160","11_62563770"
"11_62622072","11_62563770"
"11_63301578","11_63441636"
"11_66959174","11_66884405"
"11_66959174","11_67117204"
"11_67024509","11_67117204"
"11_67218909","11_67190359"
"11_67255570","11_66884405"
"11_67255570","11_67117204"
"11_67255570","11_67190359"
"11_67793286","11_66884405"
"11_67793286","11_67761593"
"11_67875850","11_67761593"
"11_67978993","11_67761593"
"11_69449031","11_69060151"
"11_69486383","11_69060151"
"11_76088551","11_113744031"
"11_82867223","11_93465316"
"11_85358932","11_93465316"
"11_86009291","11_93465316"
"11_89948284","11_93465316"
"11_89948284","11_94275770"
"11_92929974","11_93465316"
"11_92929974","11_94275770"
"11_93393566","11_93465316"
"11_93393566","11_94275770"
"11_93450383","11_93465316"
"11_93463272","11_94275770"
"11_93472619","11_93465316"
"11_93472619","11_94275770"
"11_93516090","11_94275770"
"11_94223710","11_93465316"
"11_95509487","11_93465316"
"11_102183465","11_93465316"
"11_102216438","11_93465316"
"11_108093134","11_93465316"
"11_113645047","11_113744031"
"11_113645047","11_113839777"
"11_113771136","11_113839777"
"11_113929460","11_113744031"
"11_113929460","11_113839777"
"11_114127328","11_113744031"
"11_114127328","11_113839777"
"11_114226112","11_113744031"
"11_114226112","11_113839777"
"11_114266795","11_113744031"
"11_117686001","11_117855822"
"11_117696255","11_117855822"
"11_117895704","11_117855822"
"11_118092415","11_117855822"
"11_119590607","11_117855822"
"11_122928892","11_122931372"
"11_124537244","11_124613597"
"11_125460480","11_126167458"
"11_125749463","11_126167458"
"11_126224708","11_126167458"
"11_128395636","11_126167458"
"11_134090389","11_126167458"
"12_2799229","12_114399493"
"12_2902730","12_114399493"
"12_2983951","12_114399493"
"12_3185099","12_114399493"
"12_4756948","12_114399493"
"12_6553533","12_7041470"
"12_6553533","12_7053124"
"12_6558665","12_7041470"
"12_6575196","12_7041470"
"12_6602233","12_6711205"
"12_6602233","12_7041470"
"12_6602233","12_7053124"
"12_6641136","12_7041470"
"12_6641136","12_7053124"
"12_6652529","12_6711205"
"12_6652529","12_7041470"
"12_6652529","12_7053124"
"12_6658619","12_6711205"
"12_6658619","12_7041470"
"12_6658619","12_7053124"
"12_6666582","12_6711205"
"12_6666582","12_7041470"
"12_6685050","12_6711205"
"12_6685050","12_7041470"
"12_6749804","12_6711205"
"12_6749804","12_7041470"
"12_6754441","12_6711205"
"12_6754441","12_7041470"
"12_6771399","12_6711205"
"12_6771399","12_7041470"
"12_6771399","12_7053124"
"12_6782757","12_6711205"
"12_6801801","12_6711205"
"12_6801801","12_7041470"
"12_6831898","12_6711205"
"12_6831898","12_7041470"
"12_6831898","12_7053124"
"12_6874349","12_6711205"
"12_6874349","12_7041470"
"12_6875081","12_6711205"
"12_6875081","12_7041470"
"12_6895382","12_6711205"
"12_6895382","12_7041470"
"12_6921878","12_6711205"
"12_6943615","12_6711205"
"12_6956172","12_6711205"
"12_6956172","12_7041470"
"12_6996470","12_6711205"
"12_6996470","12_7041470"
"12_7021929","12_7041470"
"12_7063703","12_6711205"
"12_7063703","12_7041470"
"12_7078398","12_7041470"
"12_7078398","12_7053124"
"12_7242357","12_7041470"
"12_7242357","12_7053124"
"12_7260342","12_7041470"
"12_7260342","12_7053124"
"12_7270823","12_7041470"
"12_7270823","12_7053124"
"12_7276374","12_7041470"
"12_8085148","12_7041470"
"12_8214668","12_7041470"
"12_9800038","12_7041470"
"12_12197374","12_12842027"
"12_12502282","12_12842027"
"12_12507457","12_12842027"
"12_19594164","12_27396025"
"12_25347738","12_27396025"
"12_25391529","12_27396025"
"12_26979009","12_27396025"
"12_27088464","12_27396025"
"12_27166326","12_27396025"
"12_27861265","12_27396025"
"12_49242128","12_50098050"
"12_49242128","12_54654323"
"12_49256041","12_50098050"
"12_49478178","12_50098050"
"12_49670398","12_50098050"
"12_49716640","12_50098050"
"12_49723250","12_50098050"
"12_49740545","12_50098050"
"12_49756726","12_50098050"
"12_50896880","12_51714449"
"12_51149376","12_51714449"
"12_51233802","12_51714449"
"12_51233802","12_51784576"
"12_51316757","12_51714449"
"12_51316757","12_51784576"
"12_51337146","12_51714449"
"12_51337146","12_51784576"
"12_51438621","12_51714449"
"12_51475368","12_51714449"
"12_51541597","12_51714449"
"12_51541597","12_51784576"
"12_51660418","12_51714449"
"12_51660418","12_51784576"
"12_52280807","12_51784576"
"12_52759268","12_53216944"
"12_52772817","12_53216944"
"12_52838722","12_53216944"
"12_52882958","12_53216944"
"12_52913040","12_53216944"
"12_52944103","12_53216944"
"12_52965386","12_53216944"
"12_52991046","12_53216944"
"12_53011040","12_53216944"
"12_53043526","12_53216944"
"12_53062707","12_53216944"
"12_53470340","12_54017129"
"12_54668939","12_54654323"
"12_54668939","12_54866141"
"12_54689885","12_54017129"
"12_54689885","12_54654323"
"12_54689885","12_54866141"
"12_54706460","12_54654323"
"12_54726168","12_54654323"
"12_54757256","12_54654323"
"12_54780495","12_54654323"
"12_54780495","12_54866141"
"12_56210361","12_56324082"
"12_56214687","12_56324082"
"12_56320429","12_54866141"
"12_56434788","12_56324082"
"12_56497138","12_56855746"
"12_56510912","12_56324082"
"12_56513471","12_56855746"
"12_56581323","12_56855746"
"12_56705304","12_56725086"
"12_56705304","12_56855746"
"12_56745636","12_56324082"
"12_56745636","12_56725086"
"12_56842593","12_56725086"
"12_57419095","12_57587533"
"12_57419095","12_57868429"
"12_57518762","12_57587533"
"12_57630532","12_57868429"
"12_57643881","12_57868429"
"12_57821437","12_57587533"
"12_57821437","12_57868429"
"12_57847046","12_57868429"
"12_57896072","12_57868429"
"12_57938678","12_57868429"
"12_58024484","12_57868429"
"12_58085922","12_57868429"
"12_58130768","12_57868429"
"12_58134516","12_7041470"
"12_58134516","12_57868429"
"12_58141865","12_57868429"
"12_58150540","12_57868429"
"12_67656279","12_54017129"
"12_69000048","12_69135642"
"12_72056566","12_27396025"
"12_82751931","12_27396025"
"12_82751931","12_114399493"
"12_88527948","12_89741722"
"12_98986764","12_27396025"
"12_101801004","12_114399493"
"12_102455869","12_114399493"
"12_113406924","12_114399493"
"12_113437572","12_114399493"
"12_113570815","12_114399493"
"12_113653872","12_114399493"
"12_113794929","12_114399493"
"12_113859977","12_114399493"
"12_116396378","12_114399493"
"12_117627003","12_114399493"
"12_118447916","12_114399493"
"12_118497788","12_114399493"
"12_118602196","12_114399493"
"12_118799031","12_114399493"
"12_118813520","12_114399493"
"12_120311529","12_114399493"
"12_123632688","12_123460861"
"12_123716447","12_123258506"
"12_123716447","12_123378517"
"12_123716447","12_123460861"
"12_123728362","12_123258506"
"12_123728362","12_123378517"
"12_123728362","12_123460861"
"12_125400557","12_7041470"
"12_125459769","12_114399493"
"12_129304621","12_114399493"
"12_131355544","12_114399493"
"12_132194170","12_114399493"
"13_48610827","13_50068620"
"13_52027328","13_50068620"
"13_52377096","13_50068620"
"13_53024150","13_50068620"
"13_76115847","13_79974094"
"13_77648182","13_79974094"
"13_77889288","13_79974094"
"13_77889288","13_80047113"
"13_78269958","13_79974094"
"13_79174497","13_79974094"
"13_79231594","13_79974094"
"13_79231594","13_80047113"
"13_114317404","13_115046237"
"13_114994616","13_114890850"
"14_23647194","14_23585914"
"14_23654308","14_23585914"
"14_23758978","14_23585914"
"14_23775289","14_23585914"
"14_23787959","14_23585914"
"14_23838508","14_23585914"
"14_24605003","14_24769128"
"14_24656814","14_24769128"
"14_24677636","14_24769128"
"14_24683387","14_24769128"
"14_24699675","14_24769128"
"14_24702554","14_24769128"
"14_24765344","14_24513493"
"14_24800814","14_24769128"
"14_24829975","14_24769128"
"14_24894613","14_24769128"
"14_24899592","14_24769128"
"14_24908556","14_24513493"
"14_24908556","14_24769128"
"14_36278452","14_88469065"
"14_45426838","14_88469065"
"14_50061701","14_51708953"
"14_50223702","14_50153468"
"14_50298959","14_50153468"
"14_50298959","14_50358189"
"14_50318667","14_50153468"
"14_50467745","14_50358189"
"14_50500285","14_50358189"
"14_50554130","14_50153468"
"14_50554130","14_50358189"
"14_50568416","14_50153468"
"14_50568416","14_50358189"
"14_51407862","14_51708953"
"14_64009502","14_64969844"
"14_64095828","14_64969844"
"14_64113774","14_64969844"
"14_64192899","14_64969844"
"14_64799141","14_64969844"
"14_64854388","14_64969844"
"14_65566218","14_64969844"
"14_74957568","14_75592888"
"14_75330475","14_75592888"
"14_75641243","14_75592888"
"14_75725079","14_75592888"
"14_75735193","14_75592888"
"14_75743350","14_75592888"
"14_75751241","14_75592888"
"14_75889212","14_75592888"
"14_75987029","14_75592888"
"14_76041807","14_75592888"
"14_76126596","14_75592888"
"14_81685218","14_88469065"
"14_88458507","14_88469065"
"14_88840009","14_88469065"
"14_89019177","14_88469065"
"14_93795294","14_95999757"
"14_95619752","14_95999757"
"14_96823165","14_95999757"
"14_96852074","14_95999757"
"14_99945358","14_95999757"
"14_100440118","14_95999757"
"14_105223725","14_105202201"
"14_105449463","14_105202201"
"14_105485906","14_105202201"
"14_105485906","14_105761300"
"14_105526214","14_105202201"
"14_105690793","14_105202201"
"14_105690793","14_105761300"
"15_42062597","15_42184107"
"15_44069260","15_42564967"
"15_45878786","15_48613315"
"15_49098406","15_48613315"
"15_49167360","15_48613315"
"15_59976920","15_60686604"
"15_65423437","15_66677467"
"15_66787661","15_66677467"
"15_66793401","15_66677467"
"15_72561391","15_72514578"
"15_72757626","15_72514578"
"15_93422047","15_93346888"
"16_794899","16_764026"
"16_836760","16_764026"
"16_1116993","16_764026"
"16_1307583","16_764026"
"16_2860645","16_3022806"
"16_3052027","16_3022806"
"16_3118038","16_3022806"
"16_3118038","16_3301420"
"16_3254194","16_3022806"
"16_3254194","16_3301420"
"16_4663479","16_4738005"
"16_4779757","16_4738005"
"16_4839234","16_4738005"
"16_4896332","16_4738005"
"16_5005567","16_4738005"
"16_11035245","16_11835975"
"16_11038195","16_11835975"
"16_11754546","16_11676208"
"16_11888149","16_11835975"
"16_18799353","16_17557105"
"16_31278701","16_31123572"
"16_31359193","16_31123572"
"16_31439056","16_31123572"
"16_31466454","16_31123572"
"16_31879803","16_31123572"
"16_50175457","16_50723775"
"16_50395469","16_50723775"
"16_50704548","16_50723775"
"16_56594686","16_56703011"
"16_56641722","16_56703011"
"16_56662814","16_56703011"
"16_66451660","16_66612840"
"16_66519353","16_66612840"
"16_66582624","16_66612840"
"16_66599847","16_66612840"
"16_66632469","16_66612840"
"16_66912842","16_66612840"
"16_67272239","16_67559339"
"16_67592703","16_68110224"
"16_67674137","16_67515357"
"16_67674137","16_67559339"
"16_67684481","16_67515357"
"16_67684481","16_67559339"
"16_67698217","16_67515357"
"16_67698217","16_67559339"
"16_67698217","16_68110224"
"16_67752266","16_67559339"
"16_67875386","16_68110224"
"16_67905460","16_67515357"
"16_67905460","16_67559339"
"16_67905460","16_68110224"
"16_67911016","16_67559339"
"16_67917948","16_67559339"
"16_67917948","16_68110224"
"16_67962056","16_67515357"
"16_67962056","16_67559339"
"16_67962056","16_68110224"
"16_68262534","16_68110224"
"16_68363104","16_68110224"
"16_69795637","16_68110224"
"16_70830595","16_71522996"
"16_71493411","16_71522996"
"16_71546080","16_71522996"
"16_71655243","16_71522996"
"16_71917414","16_71522996"
"16_72127053","16_71522996"
"16_75679377","16_81036170"
"16_78131604","16_81036170"
"16_81067973","16_81036170"
"16_81067973","16_81475083"
"16_81083226","16_81036170"
"16_81083226","16_81475083"
"16_81807392","16_81475083"
"16_87797333","16_87415773"
"16_88849933","16_88854751"
"16_89001969","16_89154236"
"16_89231413","16_88854751"
"16_89284032","16_88854751"
"16_90110927","16_125724"
"17_1583448","17_2237418"
"17_1595321","17_2237418"
"17_1663974","17_2237418"
"17_1930547","17_2237418"
"17_1943933","17_2237418"
"17_2495524","17_2237418"
"17_2495524","17_2608661"
"17_6655811","17_6920166"
"17_6939121","17_7477838"
"17_7082582","17_6920166"
"17_7082582","17_6978988"
"17_7125388","17_6920166"
"17_7133292","17_7477838"
"17_7148159","17_7477838"
"17_7157706","17_7477838"
"17_7182998","17_6978988"
"17_7182998","17_7477838"
"17_7218343","17_7477838"
"17_7229851","17_7477838"
"17_7238218","17_7477838"
"17_7253060","17_7477838"
"17_7256844","17_7477838"
"17_7337174","17_7477838"
"17_7381160","17_6978988"
"17_7381160","17_7477838"
"17_7466839","17_6920166"
"17_7587496","17_7477838"
"17_7590554","17_7477838"
"17_8020450","17_6920166"
"17_8020450","17_7477838"
"17_8020450","17_8298643"
"17_8057067","17_6920166"
"17_8057067","17_7477838"
"17_8336430","17_8866972"
"17_8645439","17_8298643"
"17_8660389","17_8298643"
"17_11897758","17_13971406"
"17_11919593","17_13971406"
"17_12917917","17_13971406"
"17_14112611","17_13971406"
"17_14195243","17_13971406"
"17_16116388","17_16342048"
"17_16256380","17_16342048"
"17_28803623","17_29156673"
"17_29417757","17_29156673"
"17_30466905","17_29156673"
"17_33568746","17_33774280"
"17_33758189","17_33774280"
"17_33861853","17_33774280"
"17_33912957","17_33774280"
"17_33912957","17_34205847"
"17_41909607","17_41857610"
"17_41923875","17_41857610"
"17_42380428","17_42336494"
"17_42390257","17_42336494"
"17_42400936","17_42336494"
"17_43296482","17_43490729"
"17_43306627","17_43199789"
"17_43306627","17_43236773"
"17_43306627","17_43490729"
"17_43392707","17_43236773"
"17_43392707","17_43490729"
"17_47431567","17_47286829"
"17_48277540","17_48473982"
"17_48781239","17_48473982"
"17_54904570","17_56062994"
"17_55036400","17_56062994"
"17_55160977","17_56062994"
"17_55926156","17_56062994"
"17_56024765","17_56062994"
"17_61698007","17_61763902"
"17_61979871","17_62070217"
"17_62222582","17_62070217"
"17_73889641","17_74097321"
"17_73902561","17_74097321"
"17_73931626","17_74097321"
"17_74235711","17_74097321"
"17_74260472","17_74097321"
"17_74299402","17_74097321"
"17_74328672","17_74097321"
"17_74360599","17_74097321"
"17_77773717","17_79483447"
"17_79181247","17_79483447"
"17_79371698","17_79483447"
"17_79477581","17_79483447"
"17_79669645","17_79874964"
"17_79669645","17_80289387"
"17_79848037","17_79874964"
"17_79973854","17_80289387"
"17_79993402","17_80264557"
"17_79993402","17_80289387"
"17_80030209","17_79874964"
"17_80030209","17_80289387"
"17_80163951","17_80264557"
"17_80163951","17_80289387"
"17_80374400","17_80289387"
"17_80465467","17_79874964"
"17_80465467","17_80289387"
"17_80537131","17_80289387"
"18_9912357","18_11970868"
"18_11845189","18_11970868"
"18_11903910","18_11970868"
"18_21027989","18_21714641"
"18_21071226","18_21714641"
"18_21164335","18_21714641"
"18_48722573","18_48402434"
"18_51741457","18_48402434"
"18_51883091","18_48402434"
"18_67871441","18_72162045"
"18_71812557","18_72162045"
"18_74205983","18_72162045"
"19_530387","19_1232134"
"19_671664","19_1232134"
"19_864728","19_1232134"
"19_949495","19_1232134"
"19_986107","19_1232134"
"19_1017628","19_1232134"
"19_1022815","19_1232134"
"19_1036370","19_1232134"
"19_1065923","19_1232134"
"19_1086677","19_1232134"
"19_1155128","19_1232134"
"19_3699445","19_4151586"
"19_3866553","19_4151586"
"19_3877056","19_4151586"
"19_3984731","19_4151586"
"19_4455587","19_4151586"
"19_4467980","19_4151586"
"19_8509501","19_10215285"
"19_9694877","19_10215285"
"19_10305213","19_10215285"
"19_10319223","19_10215285"
"19_10360796","19_10215285"
"19_10360796","19_10516027"
"19_10397276","19_10516027"
"19_10482404","19_10215285"
"19_10511971","19_10215285"
"19_10511971","19_10516027"
"19_10511971","19_10649808"
"19_10626941","19_10215285"
"19_10626941","19_10516027"
"19_10626941","19_10649808"
"19_10667442","19_10215285"
"19_10667442","19_10516027"
"19_10677260","19_10516027"
"19_10708117","19_10215285"
"19_10761038","19_10516027"
"19_10761038","19_10649808"
"19_12813105","19_12878441"
"19_18041577","19_17953733"
"19_35454269","19_35751275"
"19_35605735","19_35751275"
"19_35628459","19_35751275"
"19_35628459","19_36099660"
"19_35628459","19_36389676"
"19_35772213","19_35751275"
"19_35772213","19_36099660"
"19_35782588","19_36389676"
"19_35803651","19_35751275"
"19_35842125","19_35751275"
"19_35842125","19_36099660"
"19_35845612","19_35751275"
"19_35845612","19_36099660"
"19_35883528","19_35751275"
"19_35883528","19_36099660"
"19_35883528","19_36389676"
"19_35903842","19_35751275"
"19_35923942","19_35751275"
"19_35939222","19_35751275"
"19_35986224","19_35751275"
"19_36107318","19_35751275"
"19_36129427","19_35751275"
"19_36129427","19_36389676"
"19_36204880","19_35751275"
"19_36204880","19_36389676"
"19_36230209","19_35751275"
"19_36230209","19_36389676"
"19_36243528","19_35751275"
"19_36345873","19_36099660"
